Nav_Date,F001,F002,F003,F004,F005,F006,F007,F008,F009,F010,F011,F012,F013,F014,F015,F016,F017,F018,F019,F020,F021,F022,F023,F024,F025,F026,F027,F028,F029,F030,F031,F032,F033,F034,F035,F036,F037
14-11-2024,495.7,56.89,447,1088.539,460.183,103.26,538.573,259.551,752.72,106.24,140.657,181.842,374.387,128.804,292.739,84.906,100.76,189.759,134.147,82.787,84.68,266.232,853.41,30.98,588.914,321.19,26.08,922.3,325.317,171.132,1678.13,24.97,99.282,1842.295,210.649,78.219,310.317
18-11-2024,494.51,57.11,446.877,1084.989,458.491,103.01,536.582,257.951,749.78,106.75,140.319,180.894,374.169,127.681,291.962,84.141,101.44,188.589,132.964,83.728,84.34,265.286,850.39,30.99,587.48,319.342,26.125,917.82,322.551,170.105,1673.48,25.11,99.035,1834.438,210.235,77.747,308.6
19-11-2024,496.08,56.96,449.33,1088.145,461.329,103.22,539.251,258.856,754.11,106.59,141.723,182.048,379.321,128.919,294.374,85.133,101.1,190.013,134.072,83.645,84.64,266.313,854.85,30.93,590.481,321.278,26.509,919.6,323.999,171.003,1679.6,25.06,99.482,1840.218,211.885,77.848,310.364
21-11-2024,492.94,57.22,446.323,1081.525,459.769,102.88,536.874,257.602,749.37,107.59,141.032,181.324,379.612,128.405,293.086,84.582,102,188.928,133.079,84.348,84.12,266.057,850.78,31.18,587.413,319.214,26.492,913.15,322.494,170.188,1669.37,25.3,98.703,1834.716,210.828,77.456,308.811
22-11-2024,502.87,56.95,453.766,1104.112,469.212,104.79,547.772,262.869,756.28,107.65,142.86,183.025,382.492,130.02,296.841,85.488,101.91,189.76,134.093,85.946,85.11,267.629,864.02,31.2,597.083,323.909,26.794,925.45,327.889,173.023,1697.15,25.29,100.202,1861.557,214.104,78.909,314.155
25-11-2024,510.25,58.04,458.967,1119.983,475.594,106.22,554.657,265.263,768.96,108.72,145.063,186.09,389.254,131.756,301.187,87,102.99,193.089,136.631,86.064,86.47,271.243,878.22,31.55,606.864,329.048,27.296,935.79,333.188,175.589,1719.37,25.66,101.561,1883.704,217.605,80.177,318.876
26-11-2024,509.42,58.79,457.823,1116.652,475.741,105.86,555.414,265.694,768.68,110.21,145.149,186.476,388.162,131.648,302.642,87.558,104.33,194.686,137.404,87.243,86.54,271.486,879.31,32.02,605.27,328.993,27.275,935.45,334.46,175.785,1720.87,26.06,101.614,1883.815,217.841,80.317,319.368
27-11-2024,510.84,58.76,458.838,1119.985,477.81,106.14,557.607,266.384,769.66,109.91,145.497,186.672,391.505,131.98,304.128,88.261,104.67,196.07,138.54,87.504,86.98,274.219,883.86,31.98,607.062,330.257,27.549,938.84,336.238,176.299,1726.65,26.02,101.922,1887.357,218.953,80.776,320.718
28-11-2024,504.64,58.98,453.176,1105.988,473.111,104.96,552.312,263.351,767.99,110.07,144.912,186.182,390.479,131.497,303.83,88.558,105.28,195.82,138.965,88.285,87.07,273.599,880.63,32.06,603.41,328.348,27.4,935.32,333.932,174.86,1708.47,26.08,101.394,1865.096,218.335,80.291,317.893
29-11-2024,509.05,58.33,456.891,1116.223,476.378,105.92,555.895,265.474,773.58,109.58,145.828,187.338,391.305,132.703,305.457,88.857,105.31,198.084,139.933,88.543,87.69,275.978,886.45,31.84,607.978,331.12,27.469,941.26,336.013,175.851,1721.56,25.89,101.992,1883.672,220.141,80.855,319.935
02-12-2024,511.55,58.8,457.95,1120.727,480.572,106.52,558.947,266.62,780.25,110.35,146.586,188.434,397.112,133.85,308.223,89.218,106,199.488,140.732,89.584,88.22,276.972,892.55,32,609.567,332.783,27.744,946.03,338.429,176.962,1731.1,26.12,102.307,1891.182,221.421,81.35,322.362
03-12-2024,515.86,58.79,460.349,1128.282,483.421,107.24,563.144,268.227,789.38,110.34,147.797,190.182,398.833,135.013,310.003,89.942,106,201.652,142.341,90.534,89.26,279.959,902.59,32,615.394,335.202,27.953,953.12,340.813,178.693,1745.7,26.12,103.218,1901.52,222.756,82.044,323.647
04-12-2024,516.45,59.2,461.417,1130.25,485.097,107.19,564.32,268.601,792.84,111.56,148.751,191.91,403.946,135.878,311.442,90.285,106.54,203.122,143.571,90.962,89.42,281.686,908.12,32.37,618.397,336.93,28.292,955.06,342.096,179.457,1749.64,26.4,103.848,1903.222,223.836,82.299,324.723
05-12-2024,520.87,59.52,464.139,1140.426,489.931,107.92,569.39,270.921,792.67,112.37,148.967,192.117,407.924,135.852,311.879,89.981,107.64,203.36,143.652,91.302,89.54,281.58,911.01,32.6,621.753,338.843,28.608,957.93,344.736,180.243,1761.89,26.57,104.314,1916.137,225.946,83.086,327.314
06-12-2024,521.08,59.7,464.418,1140.496,492.475,108.01,569.492,270.693,792.94,113.24,149.187,192.879,411.615,136.494,312.505,90.335,108.47,204.196,144.422,91.552,89.73,283.137,913.52,32.78,622.704,339.421,28.775,958.67,345.412,180.928,1760.79,26.67,104.468,1916.502,227.064,83.081,327.579
09-12-2024,519.59,60.3,463.32,1136.771,492.205,108,567.771,270.251,796.77,113.56,149.833,193.747,413.848,137.132,313.977,90.91,108.71,205.392,145.221,91.784,89.73,283.939,915.13,32.96,621.677,339.339,28.895,955.62,345.184,181.41,1760.72,26.9,104.397,1912.638,226.952,83.035,327.09
10-12-2024,520.53,60.21,463.987,1137.453,493.119,107.89,568.428,270.517,801.14,113.91,150.974,194.378,414.925,137.25,315.44,91.565,109.28,207.037,146.001,92.063,90.14,284.511,918.81,33.04,624.613,339.99,28.994,959.45,345.976,181.967,1766.77,26.93,104.984,1914.107,227.373,83.217,328.955
11-12-2024,520.83,60.13,464.613,1137.468,493.627,108.1,568.968,270.669,803.43,114.42,151.318,194.596,417.283,137.545,316.122,91.749,109.69,207.45,146.29,91.369,90.6,284.72,920.32,33.04,625.192,340.689,29.147,960.48,347.091,182.185,1768.04,26.94,105.143,1912.95,228.199,83.346,329.808
12-12-2024,518.14,60.25,461.966,1130.85,491.256,107.67,566.205,270.134,799.43,114.52,150.09,194.128,416.316,136.7,314.185,91.197,110.24,206.008,145.301,91.113,89.84,282.614,916.6,33.07,621.161,339.234,29.026,954.97,345.167,181.232,1760.29,26.96,104.647,1905.226,226.828,82.912,328.864
13-12-2024,521.79,60.31,464.603,1139.848,493.823,108.42,569.694,272.16,797.69,115.03,149.773,194.044,416.218,136.696,313.017,90.906,110.52,205.404,144.468,91.77,89.57,282.014,919.86,33.17,621.94,339.556,29.081,957.42,346.895,181.636,1766.04,27.05,104.506,1916.335,227.53,83.434,330.401
16-12-2024,521.18,60.16,464.325,1136.459,493.637,108.16,569.598,271.752,802.23,114.5,150.605,195.138,421.736,137.749,314.662,91.292,109.69,206.071,144.572,91.281,89.81,283.65,920.87,33.05,622.195,340.364,29.423,959.97,347.91,182.023,1763.8,26.97,104.52,1915.699,228.213,83.422,330.964
17-12-2024,515.21,60.6,459.891,1122.337,488.02,106.8,563.11,268.473,791.71,114.34,148.952,193.415,422.176,136.673,312.25,90.915,109.4,205.521,143.575,91.258,89.01,281.357,908.9,33.06,614.555,336.995,29.391,950.52,343.867,179.76,1745.07,27.06,103.398,1900.379,225.988,82.414,328.583
18-12-2024,512.23,60.49,456.994,1114.493,484.216,106.08,560.409,266.668,789.42,114.98,148.38,192.274,419.295,136.26,310.394,90.503,110,205.062,142.38,90.999,88.41,280.753,902.18,33.16,609.669,334.872,29.216,943.54,340.591,178.417,1737.21,27.1,102.724,1890.932,224.797,81.717,326.636
19-12-2024,507.97,59.83,453.194,1104.717,479.753,105.28,555.194,264.393,785.44,114.19,147.988,192.165,418.163,136.202,309.563,90.296,109.26,204.054,142.04,89.212,88.01,279.804,895.49,32.94,607.047,333.37,29.059,936.17,338.492,177.595,1724.91,26.88,102.186,1879.472,223.189,81.135,323.529
20-12-2024,500.58,59.55,447.217,1088.59,470.283,103.71,546.435,260.296,770.14,113.94,145.113,188.355,406.717,133.462,302.61,88.414,108.84,199.969,139.012,88.687,86.42,274.856,880.13,32.68,596.448,327.156,28.346,922.74,332.416,174.551,1697.47,26.77,100.417,1852.577,218.574,79.879,317.703
23-12-2024,502.36,59.04,449.154,1095.286,474.291,104.19,548.605,261.583,769.59,113.64,145.532,188.634,406.64,133.541,302.124,87.831,108.83,199.536,138.312,88.967,85.87,273.937,882.2,32.54,598.267,327.96,28.297,922.57,333.287,175.127,1701.08,26.6,100.195,1861.509,218.793,80.246,317.539
24-12-2024,502.41,58.15,448.742,1095.237,473.404,104.15,549.046,261.438,769.78,111.28,145.951,188.989,404.559,133.761,302.596,88.036,106.69,201.455,138.545,88.789,86.25,274.457,884.01,31.9,598.74,328.442,28.186,925.15,333.234,175.309,1702.2,26.09,100.313,1858.417,218.515,80.225,317.181
26-12-2024,502.96,58.41,449.789,1095.723,473.762,104.37,549.742,261.7,769.07,111.39,146.186,189.323,407.252,133.862,302.982,87.677,106.3,200.445,138.402,88.61,86.1,275.025,884.36,32.09,599.746,328.825,28.23,923.58,333.563,175.264,1706.07,26.25,100.359,1861.886,218.753,80.253,317.445
27-12-2024,503.5,58.45,451.528,1097.862,473.73,104.41,550.358,262.582,769.76,111.46,146.037,189.274,405.36,133.955,303.335,87.974,106.47,201.297,138.908,88.104,86.12,275.975,884.66,32.07,600.221,329.641,28.161,925.1,333.014,175.874,1708.06,26.22,100.618,1866.677,218.793,80.026,318.364
30-12-2024,500.36,58.57,449.398,1092.031,471.471,103.7,546.96,261.394,768.57,111.54,146.054,190.33,406.837,133.997,303.848,87.275,106.28,199.895,138.374,88.593,85.59,273.565,881.83,32.14,600.091,328.918,28.23,919.87,332.529,175.169,1703.33,26.24,100.214,1858.149,218.52,79.386,318.781
31-12-2024,500.77,58.67,449.627,1093.376,471.504,103.76,547.168,261.265,770.56,111.55,146.616,190.487,408.006,134.115,304.054,88.008,106.55,201.225,139.14,89.395,86.24,274.663,883.65,32.08,601.471,329.201,28.279,920.2,333.75,175.163,1702.56,26.28,100.275,1859.771,219.373,79.587,317.772
01-01-2025,502.57,58.45,451.329,1097.479,473.335,104.31,549.928,262.548,772,111.97,147.06,190.503,411.136,134.736,305.635,88.728,106.49,202.747,140.25,89.927,86.53,277.893,888.52,32.02,603.407,330.689,28.493,926.43,335.068,175.716,1707.93,26.11,100.546,1866.158,220.904,79.81,319.679
02-01-2025,511.08,58.33,459.371,1115.152,481.979,105.86,558.236,266.928,783.11,111.99,148.549,192.435,415.625,136.006,308.631,89.335,106.88,203.424,141.399,89.549,87.25,278.903,901.21,32.02,611.586,335.399,28.896,943.23,339.246,178.237,1734.39,26.2,102.305,1891.423,224.028,80.816,325.231
03-01-2025,508.3,58.55,457.307,1108.938,477.921,105.25,554.16,266.073,781.89,112.11,148.166,192.173,412.42,135.585,307.103,89.215,107.59,203.523,141.509,87.049,86.92,278.877,899.23,32.14,609.196,334.387,28.677,945.04,336.591,177.142,1726.33,26.31,102.178,1878.372,222.754,80.238,324.182
06-01-2025,499.91,59.52,450.44,1091.341,469.555,103.57,544.653,262.156,765.31,113.6,145.388,187.862,399.797,132.807,300.939,86.732,108.29,198.085,137.608,88.515,85.02,272.621,879.72,32.58,597.052,327.274,27.857,931.98,330.462,173.494,1697.22,26.74,100.254,1854.378,217.482,78.729,319.654
07-01-2025,501.54,59.12,451.907,1094.905,471.088,104.03,546.132,262.971,770.05,113.26,146.728,188.684,402.199,134,303.073,87.648,108.35,201.685,139.498,86.897,85.81,276.569,884.06,32.43,599.721,328.742,27.966,937.12,331.339,174.593,1703.99,26.65,100.602,1860.701,218.971,78.979,319.749
08-01-2025,499.67,58.23,449.952,1091.519,467.73,103.71,543.954,262.338,761.45,111.19,145.154,186.733,393.078,132.485,299.827,86.53,105.77,199.032,138.049,85.719,85.04,273.064,877.17,31.91,596.698,326.677,27.455,934.36,328.885,173.645,1693.67,26.16,99.879,1849.718,217.108,78.484,317.141
09-01-2025,496.89,58.24,446.902,1085.627,463.489,102.91,540.238,260.656,755.16,111.81,143.633,185.491,385.19,131.491,297.43,85.765,106.86,196.751,136.514,83.685,84.8,271.059,869.19,31.98,591.854,324.02,26.998,930.84,325.961,172.147,1686.8,26.24,99.017,1841.394,214.344,78.312,315.166
10-01-2025,492.76,57.89,442.552,1076.445,459.363,102.17,535.741,259.23,738.55,110.58,141.242,182.702,376.198,129.486,292.314,83.81,105.99,192.44,133.826,80.283,83.45,265.446,854.88,31.71,584.012,319.394,26.505,921.38,321.644,169.838,1670.4,25.95,97.681,1824.14,211.029,77.486,313.37
13-01-2025,483.37,57.54,435.086,1059.188,449.27,100.43,524.819,254.282,713.06,109.54,135.733,176.491,358.605,124.069,280.505,80.775,104.95,185.04,129.537,81.388,81.42,255.447,826.94,31.42,569.423,309.905,25.372,900.29,312.346,165.848,1631.74,25.7,95.214,1801.654,203.858,75.599,303.979
14-01-2025,486.13,57.19,439.667,1065.593,451.287,100.92,527.554,255.263,724.2,107.87,137.907,178.85,365.904,125.429,284.863,81.78,103.21,187.003,131.384,82.124,82.3,257.691,837.86,31.02,576.676,314.14,25.709,910.98,316.042,167.678,1640.66,25.42,96.279,1807.948,206.377,76.343,305.297
15-01-2025,487.12,55.98,439.314,1068.415,453.131,101.13,529.051,256.111,727.4,103.81,138.741,179.226,368.788,125.96,286.182,81.995,99.6,187.492,131.721,83.156,82.47,258.278,841.66,30.13,577.344,314.69,25.902,914.6,316.622,167.821,1643.04,24.61,96.493,1808.401,207.083,76.748,306.927
16-01-2025,490.58,56.31,441.651,1073.812,455.686,101.82,532.196,257.858,735.83,105.07,139.891,181.039,372.474,126.697,289.253,83.157,100.59,189.061,133.349,82.835,83.1,260.96,849.9,30.48,582.134,317.261,26.153,923.09,318.145,168.892,1656.1,24.88,97.337,1820.225,209.196,77.476,308.505
17-01-2025,488.67,56.43,439.551,1070.518,454.386,101.58,530.186,256.681,734.14,105.48,139.657,180.539,372.539,126.181,289.014,82.98,101.47,188.997,132.931,83.117,83.35,259.773,848.32,30.68,579.434,316.524,26.082,921.37,317.255,168.325,1650.84,24.97,96.902,1806.814,208.046,77.241,307.567
20-01-2025,490.7,56.69,442.798,1077.352,455.962,101.95,532.185,257.954,736.58,106.19,139.713,181.456,375.582,126.532,289.82,83.355,102.43,189.559,133.019,80.915,83.67,260.455,851.57,30.95,582.766,318.133,26.267,925.95,318.388,169.556,1661.86,25.11,97.533,1818.155,208.868,77.625,309.221
21-01-2025,482.85,56.42,435.871,1060.161,446.3,100.68,523.759,254.581,726.5,105.83,137.187,178.839,361.014,123.981,284.817,82.058,101.87,187.606,130.877,79.165,82.78,256.262,836.18,30.86,574.828,312.931,25.345,916.84,312.581,167.063,1638.68,24.97,96.109,1795.267,203.91,76.373,302.582
22-01-2025,483.76,56.63,435.907,1063.792,446.765,100.87,524.821,255.536,717.46,105.94,135.698,177.491,354.123,122.469,281.073,80.434,102.48,185.292,129.371,80.184,82.11,252.984,829.25,31.02,571.451,311.776,24.956,916.03,311.784,166.588,1638.57,25.04,95.539,1798.572,202.338,76.094,301.928
23-01-2025,485.71,55.69,437.549,1067.913,450.017,101.38,528.525,256.958,727.11,103.57,137.936,179.963,362.034,125.155,287.099,80.911,100.54,186.203,130.138,78.376,82.76,255.317,837.67,30.36,575.573,314.475,25.436,922,314.845,168.244,1646.03,24.45,96.128,1799.617,204.998,76.669,307.044
24-01-2025,481.97,55.96,433.915,1061.904,446.114,100.72,524.65,255.3,715.65,102.23,134.783,177.191,355.814,122.858,282.032,79.028,99.16,180.94,128.018,75.912,81.42,248.469,825.98,30.2,568.348,310.443,25.007,913.17,311.213,166.133,1631.19,24.29,94.822,1786.053,202.171,76.041,304.452
27-01-2025,475.84,56.35,429.16,1048.853,438.215,99.61,517.377,251.364,697.65,103.95,131.196,173.028,344.365,119.113,274.735,76.853,100.24,175.435,124.607,74.164,80.05,243.234,805.15,30.63,557.071,303.382,24.2,901.8,304.348,162.621,1602.6,24.56,92.578,1767.21,197.021,74.754,297.812
28-01-2025,478.57,56,431.947,1052.933,440.187,100.07,519.161,252.7,694.6,102.37,130.292,172.428,335.553,117.712,272.614,75.429,98.71,173.243,122.503,76.565,79.23,240.521,807.64,30.34,557.548,303.681,23.755,904.77,303.909,162.832,1604.28,24.3,92.566,1779.916,195.714,74.94,298.159
29-01-2025,483.82,55.32,436.317,1063.888,446.29,100.96,525.183,255.606,715.01,99.84,133.141,176.121,346.081,120.875,279.246,77.507,96.44,177.358,125.908,76.53,80.82,246.631,823.45,29.61,566.641,309.148,24.439,914.42,309.766,165.549,1628.9,23.92,94.061,1797.149,200.321,76.022,303.426
30-01-2025,484.24,55.71,438.186,1065.282,446.645,101.32,527.054,256.498,712.41,98.86,133.243,176.191,345.046,120.939,278.266,77.391,95.02,177.184,125.9,78.133,81.06,246.915,822.09,29.51,568.171,309.583,24.36,915.7,309.402,165.704,1628.68,23.92,94.373,1802.732,200.211,76.506,304.118
31-01-2025,488.64,56.42,442.604,1077.312,451.753,102.49,532.329,259.36,718.96,101.58,134.906,177.847,352.141,122.553,281.663,78.88,97.82,180.288,127.161,77.147,81.99,251.593,832.98,30.09,574.575,313.555,24.76,926.99,313.037,167.742,1639.95,24.38,95.336,1814.339,202.787,77.447,306.892
03-02-2025,486.74,56.59,441.376,1069.629,448.84,101.32,529.699,259.55,712.71,101.56,133.37,175.776,348.572,120.896,279.417,78.16,97.43,179.059,126.004,78.434,80.91,250.974,825.99,30.16,567.144,311.233,24.617,933.04,309.019,166.158,1632.63,24.35,95.142,1813.871,200.004,76.247,311.618
04-02-2025,493.79,56.98,447.47,1088.881,456.152,102.97,538.009,263.007,720,102.82,135.113,178.131,351.657,122.475,281.528,78.98,98.91,180.161,127.044,79.62,81.52,252.964,835.87,30.48,576.815,315.292,24.807,942.65,313.657,168.195,1654.69,24.61,96.685,1833.435,203.654,77.357,312.724
05-02-2025,493.04,57.32,447.827,1086.856,456.14,103.13,537.183,263.042,722.98,102.7,136.068,179.909,356.357,123.762,283.14,79.96,98.85,182.084,129.033,79.382,81.99,254.68,837.7,30.35,579.122,317.463,25.112,941.84,314.731,169.317,1655.37,24.72,97.153,1834.29,205.37,77.461,313.671
06-02-2025,491.12,58.02,446.676,1082.055,452.802,102.8,534.408,262.034,718.47,103.71,134.77,178.661,351.059,122.792,280.467,79.682,99.45,182.715,129.256,78.691,82.11,253.683,831.54,30.76,576.84,315.468,24.839,938.33,313.126,168.279,1650.54,24.95,97.045,1833.568,203.926,76.856,311.646
07-02-2025,490.64,57.91,446.12,1082.493,451.91,102.77,533.904,261.956,717.64,104.37,135.023,179.037,354.392,123.283,280.31,79.069,100.25,181.667,128.364,76.877,81.62,252.677,830.84,30.88,577.348,315.442,24.981,935.14,313.195,168.649,1652.28,24.97,96.929,1836.617,203.484,76.873,311.72
10-02-2025,485.78,57.64,441.537,1074.088,447.025,101.89,529.243,259.735,706.55,103.45,132.812,175.87,345.192,121.027,274.598,77.362,99.95,178.172,125.95,74.045,80.4,247.714,819.43,30.76,569.659,310.42,24.392,923.5,308.99,166.108,1636.58,24.75,95.434,1823.122,200.155,76.212,307.107
11-02-2025,478.15,57.61,435.255,1057.285,439.125,100.48,520.524,256.125,690.09,103.95,129.413,171.521,332.311,117.725,266.743,75.071,99.86,172.594,122.556,73.777,78.36,239.568,800.94,30.78,558.382,303.499,23.67,905.28,302.707,162.542,1610.22,24.75,93.526,1795.625,195.114,74.844,301.375
12-02-2025,477.43,57.13,434.104,1057.615,438.581,100.57,519.706,255.98,687.84,101.92,128.924,170.745,331.559,116.794,265.707,74.671,98.03,171.359,122.111,73.424,77.89,236.498,799.75,30.36,558.18,302.612,23.58,907.11,302.192,162.863,1607.47,24.37,93.302,1793.019,194.729,74.786,300.145
13-02-2025,477.49,56.34,435.44,1057.985,438.678,100.58,519.517,255.944,687.16,99.34,128.371,171.039,330.978,116.784,265.48,74.503,95.25,171.03,121.963,71.081,77.34,234.749,801.08,29.68,558.778,302.927,23.619,908.85,302.267,162.874,1607.73,23.9,93.386,1795.908,194.492,74.738,300.225
14-02-2025,474.2,56.3,432.101,1050.847,434.625,99.88,515.167,254.213,672.35,98.99,125.594,167.825,323.117,113.881,260.001,72.569,94.99,167.099,119.287,70.425,75.9,229.611,786.09,29.59,550.174,298.091,23.106,898.58,297.638,160.498,1588.91,23.87,91.966,1780.954,190.261,73.812,297.177
17-02-2025,473.83,56.39,432.273,1051.477,435.254,99.97,514.392,254.251,673.7,98.98,125.499,168.227,324.916,113.756,259.644,72.025,94.52,166.37,118.337,69.556,75.66,227.663,786.6,29.64,551.376,299.165,23.074,902.24,298.652,161.04,1587.45,23.88,91.83,1786.825,189.898,73.842,297.284
18-02-2025,473.78,56.04,432.964,1050.995,435.809,99.92,514.412,254.382,672.2,97.01,125.148,167.767,322.731,113.373,259.673,71.259,92.53,163.719,117.125,71,75.1,224.973,784.96,29.2,551.044,298.375,22.945,901.04,298.7,161.168,1583.92,23.55,91.501,1785.228,188.991,73.764,298.29
19-02-2025,474.9,55.93,434.901,1053.674,437.245,100.12,515.358,254.833,679.18,96.97,126.416,169.356,328.183,114.816,262.378,72.622,91.73,166.576,119.204,72.093,75.8,228.423,792.2,29.2,554.481,300.443,23.171,905.5,300.816,161.578,1592.03,23.42,92.08,1793.011,191.133,74.35,300.183
20-02-2025,475.92,55.92,436.287,1054.227,436.764,100.14,516.847,254.745,686.13,96.95,127.874,170.932,333.434,116.237,264.77,73.36,90.7,168.863,120.483,71.623,76.36,230.516,799.07,29.18,560.255,302.421,23.424,905.87,302.691,162.209,1601.59,23.29,92.805,1794.471,193.035,74.759,300.175
21-02-2025,472.76,55.97,433.181,1048.496,433.882,99.57,513.069,253.198,681.21,97.83,126.452,168.996,329.403,114.959,262.293,72.979,92.01,168.051,120.35,70.747,75.97,230.154,794.04,29.41,556.136,299.95,23.19,900.61,299.649,160.571,1588.68,23.42,92.178,1785.177,191.485,74.268,297.668
24-02-2025,468.16,55.98,430.978,1036.863,429.193,98.63,507.573,250.335,673.55,98.64,125.382,167.557,327.617,113.426,259.91,72.12,92.58,166.13,118.913,70.229,75.31,226.833,783.75,29.52,551.108,296.373,23.002,894.09,297.011,158.754,1572.34,23.5,91.391,1773.031,189.537,73.543,294.362
25-02-2025,468.27,55.55,430.853,1037.184,428.071,98.38,507.129,250.222,670.29,97.54,124.888,166.667,326.529,112.871,258.413,71.667,92.46,165.662,118.085,68.474,74.82,226.179,780.64,29.24,548.632,295.633,22.976,891.79,296.049,157.954,1568.26,23.35,91.17,1772.445,188.785,73.291,294.737
